  -1.4789727660    1.9750873719   -2.4712216660
  -1.4789727660    0.8142359225   -2.4712216660
  -0.3749374306    0.4555130967   -2.4712216660
  -0.6800852924    1.3946616472   -2.7920731155
   2.0219146089    0.4716616068    1.5979269050
   3.0093938328    0.4716616068    1.2770754556
   2.3270624707    1.4108101573    1.2770754556
   2.3270624707   -0.4674869438    1.2770754556
   3.6196895563    0.4716616068    0.4370754556
   3.2458812287    1.4986915460    0.4370754556
   2.2993653169    2.0451627625    0.4370754556
   3.2458812287   -0.5553683325    0.4370754556
   3.6196895563    0.4716616068   -0.6012216455
   3.2458812287    1.4986915460   -0.6012216455
   2.2993653169    2.0451627625   -0.6012216455
   3.2458812287   -0.5553683325   -0.6012216455
   2.9616895660    0.3096616067   -2.2262216263
   2.5878812384    1.3366915459   -2.2262216263
   1.6413653265    1.8831627624   -2.2262216263
   0.5650271449    1.6933753006   -2.2262216263
   1.6413653265   -1.2638395491   -2.2262216263
   2.5878812384   -0.7173683326   -2.2262216263
   2.3513938425    0.3096616067   -3.0662216263
   1.6690624804    1.2488101572   -3.0662216263
   0.5650271449    0.8900873314   -3.0662216263
   0.5650271449   -0.2707641180   -3.0662216263
   1.6690624804   -0.6294869439   -3.0662216263
   1.3639146186    0.3096616067   -3.3870730757
   2.6639146682   -1.1523384040   -0.2530730950
  -0.1807555946   -3.1158725136   -0.2530730950
   1.1989146585   -1.6193384142    2.1859269153
   2.1863938824   -1.6193384142    1.8650754659
   1.5040625203   -0.6801898637    1.8650754659
   0.4000271848   -2.1997641389    1.8650754659
   1.5040625203   -2.5584869648    1.8650754659
   2.7966896059   -1.6193384142    1.0250754659
   0.4000271848   -3.0030521082    1.0250754659
   1.4763653665   -3.1928395700    1.0250754659
   2.4228812783   -2.6463683535    1.0250754659
   2.7966896059   -1.6193384142   -0.0132216352
   1.4763653665   -3.1928395700   -0.0132216352
   2.4228812783   -2.6463683535   -0.0132216352
  -0.2809728155   -3.2240520583   -0.5839245549
   0.7953653661   -3.4138395201   -0.5839245549
   1.7418812780   -2.8673683036   -0.5839245549
   2.1156896056   -1.8403383643   -1.6222216560
  -0.9835026695   -2.3868095808   -1.6222216560
  -0.2809728155   -3.2240520583   -1.6222216560
   0.7953653661   -3.4138395201   -1.6222216560
   1.7418812780   -2.8673683036   -1.6222216560
   1.5053938821   -1.8403383643   -2.4622216560
  -0.2809728155   -1.2599126396   -2.4622216560
  -0.2809728155   -2.4207640891   -2.4622216560
   0.8230625200   -2.7794869149   -2.4622216560
   0.5179146582   -1.8403383643   -2.7830731055
  -2.4089578736   -2.2458959562    0.3279269152
  -0.5839582739   -2.9380270095    0.3279269152
  -1.0959066595   -2.6534804530   -0.7220730848
  -1.1250852826   -1.5213383642    2.8249269156
  -0.1376060587   -1.5213383642    2.5040754662
  -1.9239727563   -0.9409126395    2.5040754662
  -1.9239727563   -2.1017640889    2.5040754662
  -0.8199374208   -2.4604869147    2.5040754662
  -2.6265026103   -0.9748671477    1.6640754662
  -2.6265026103   -2.0678095807    1.6640754662
  -1.9239727563   -2.9050520581    1.6640754662
  -0.8476345746   -3.0948395199    1.6640754662
   0.0988813372   -2.5483683034    1.6640754662
  -2.6265026103   -2.0678095807    0.6257783651
  -1.9239727563   -2.9050520581    0.6257783651
  -0.8476345746   -3.0948395199    0.6257783651
  -3.1005026105   -0.3928671274    0.0640754454
  -3.1005026105   -1.4858095604    0.0640754454
  -2.3979727565   -2.3230520379    0.0640754454
  -2.3979727565    0.4443753501   -0.9742216557
  -3.1005026105   -0.3928671274   -0.9742216557
  -3.1005026105   -1.4858095604   -0.9742216557
  -2.3979727565   -2.3230520379   -0.9742216557
  -1.3216345749   -2.5128394996   -0.9742216557
  -2.3979727565   -0.3589126192   -1.8142216557
  -2.3979727565   -1.5197640686   -1.8142216557
  -1.2939374210   -1.8784868945   -1.8142216557
  -1.5990852828   -0.9393383439   -2.1350731051
  -1.8644062763    0.5436616068    2.9442521684
  -1.0901242328    2.4009581635    2.2783024099
  -2.0518630747    1.9617467510    2.2783024099
  -2.6234736560    1.0723033250    2.2783024099
  -2.6234736560    0.0150198886    2.2783024099
  -1.3437457894    2.8248242483    1.3159771269
  -2.2819435683    2.3730120105    1.3159771269
  -2.9311965760    1.5588744898    1.3159771269
  -3.1629122917    0.5436616068    1.3159771269
  -2.2819435683    2.3730120105    0.2478766439
  -2.9311965760    1.5588744898    0.2478766439
  -3.1629122917    0.5436616068    0.2478766439
  -2.6234736560    1.0723033250   -0.7144486390
  -0.2950853022    0.5826616068    3.5769268859
   0.6649146978    0.5826616068    3.3196956611
   0.1849146978    1.4140459945    3.3196956611
  -0.7750853022    1.4140459945    3.3196956611
  -1.2550853022    0.5826616068    3.3196956611
  -0.7750853022   -0.2487227808    3.3196956611
   0.1849146978   -0.2487227808    3.3196956611
   1.3676834731    0.5826616068    2.6169268859
   1.0501228947    1.5600125709    2.6169268859
   0.2187385071    2.1640486856    2.6169268859
  -0.8089091114    2.1640486856    2.6169268859
   0.2187385071   -0.9987254720    2.6169268859
   1.0501228947   -0.3946893573    2.6169268859
  -1.4829435379    3.0420120108    0.2799771464
   0.7553976130    2.9194910425   -1.7504486195
   1.2929147181    2.1846614876    1.7646956804
   0.8129147181    3.0160458752    1.7646956804
  -0.1470852819    3.0160458752    1.7646956804
   1.9956834934    2.1846614876    1.0619269051
   1.6781229150    3.1620124516    1.0619269051
   0.8467385274    3.7660485664    1.0619269051
  -0.1809090911    3.7660485664    1.0619269051
  -1.0122934788    3.1620124516    1.0619269051
   1.9956834934    3.1446614876    0.1019269051
   1.2929147181    3.8474302628    0.1019269051
   0.3329147181    4.1046614876    0.1019269051
  -0.6270852819    3.8474302628    0.1019269051
   1.6781229150    3.1620124516   -0.8580730949
   0.8467385274    3.7660485664   -0.8580730949
  -0.1809090911    3.7660485664   -0.8580730949
  -1.6400852924    3.0574304225   -1.1120731155
  -2.3428540676    2.3546616472   -1.1120731155
  -2.6000852924    1.3946616472   -1.1120731155
  -0.1662614831    2.9760487260   -2.0720731155
  -1.1939091016    2.9760487260   -2.0720731155
  -2.0252934893    2.3720126113   -2.0720731155
  -2.3428540676    1.3946616472   -2.0720731155
  -2.0252934893    0.4173106831   -2.0720731155
  -0.2000852924    2.2260460348   -2.7748418907
  -1.1600852924    2.2260460348   -2.7748418907
  -1.6400852924    1.3946616472   -2.7748418907
  -1.1600852924    0.5632772596   -2.7748418907
  -0.6800852924    1.3946616472   -3.0320731155
   2.5707730244    2.0700120104   -1.1791233467
   3.2200260321   -0.7745512763   -1.1791233467
  -0.6884735951   -0.2879801115   -2.1414486297
   2.0219146089    0.4716616068    1.8379269050
   2.9819146089    0.4716616068    1.5806956803
   2.5019146089    1.3030459944    1.5806956803
   1.5419146089    1.3030459944    1.5806956803
   2.5019146089   -0.3597227809    1.5806956803
   3.6846833842    0.4716616068    0.8779269050
   3.3671228058    1.4490125708    0.8779269050
   2.5357384182    2.0530486856    0.8779269050
   3.3671228058   -0.5056893573    0.8779269050
   3.9419146089    0.4716616068   -0.0820730950
   3.6846833842    1.4316616068   -0.0820730950
   2.9819146089    2.1344303820   -0.0820730950
   2.9819146089   -1.1911071685   -0.0820730950
   3.6846833842   -0.4883383932   -0.0820730950
   3.6846833842    0.4716616068   -1.0420730950
   3.3671228058    1.4490125708   -1.0420730950
   3.3671228058   -0.5056893573   -1.0420730950
   3.2839146186    0.3096616067   -1.7070730757
   3.0266833939    1.2696616067   -1.7070730757
   3.0266833939    0.3096616067   -2.6670730757
   2.7091228155    1.2870125708   -2.6670730757
   1.8777384279    1.8910486855   -2.6670730757
   0.8500908093    1.8910486855   -2.6670730757
  -0.2988541567    0.3096616067   -2.6670730757
   0.0187064217   -0.6676893574   -2.6670730757
   1.8777384279   -1.2717254721   -2.6670730757
   2.7091228155   -0.6676893574   -2.6670730757
   2.3239146186    0.3096616067   -3.3698418510
   1.8439146186    1.1410459943   -3.3698418510
   0.8839146186    1.1410459943   -3.3698418510
   0.4039146186    0.3096616067   -3.3698418510
   0.8839146186   -0.5217227809   -3.3698418510
   1.8439146186   -0.5217227809   -3.3698418510
   1.3639146186    0.3096616067   -3.6270730757
   0.0432541813   -3.4335010455    0.2809771464
   2.6720259418   -2.1675512870   -0.7871233365
   1.1989146585   -1.6193384142    2.4259269153
   2.1589146585   -1.6193384142    2.1686956906
   1.6789146585   -0.7879540266    2.1686956906
   0.7189146585   -2.4507228019    2.1686956906
   1.6789146585   -2.4507228019    2.1686956906
   2.8616834338   -1.6193384142    1.4659269153
   2.5441228554   -0.6419874501    1.4659269153
   0.6850908493   -3.2007254930    1.4659269153
   1.7127384678   -3.2007254930    1.4659269153
   2.5441228554   -2.5966893783    1.4659269153
   3.1189146585   -1.6193384142    0.5059269153
   1.1989146585   -3.5393384142    0.5059269153
   2.1589146585   -3.2821071895    0.5059269153
   2.8616834338   -2.5793384142    0.5059269153
   2.5441228554   -2.5966893783   -0.4540730847
  -1.1448541171   -2.8003383643   -1.1030731055
  -0.4420853418   -3.5031071396   -1.1030731055
   0.5179146582   -3.7603383643   -1.1030731055
   1.4779146582   -3.5031071396   -1.1030731055
   2.1806834335   -2.8003383643   -1.1030731055
   2.1806834335   -1.8403383643   -2.0630731055
  -0.8272935387   -2.8176893284   -2.0630731055
   0.0040908489   -3.4217254431   -2.0630731055
   1.0317384675   -3.4217254431   -2.0630731055
   1.8631228551   -2.8176893284   -2.0630731055
   1.4779146582   -1.8403383643   -2.7658418807
   0.0379146582   -1.0089539767   -2.7658418807
  -0.4420853418   -1.8403383643   -2.7658418807
   0.0379146582   -2.6717227520   -2.7658418807
   0.9979146582   -2.6717227520   -2.7658418807
   0.5179146582   -1.8403383643   -3.0230731055
  -3.1769122917   -0.8533383739    0.8619771567
  -1.3577457894   -3.1345010153   -0.2061233263
  -1.1250852826   -1.5213383642    3.0649269156
  -0.1650852826   -1.5213383642    2.8076956909
  -1.6050852826   -0.6899539765    2.8076956909
  -2.0850852826   -1.5213383642    2.8076956909
  -1.6050852826   -2.3527227518    2.8076956909
  -0.6450852826   -2.3527227518    2.8076956909
  -2.7878540578   -1.5213383642    2.1049269156
  -2.4702934795   -2.4986893282    2.1049269156
  -1.6389090918   -3.1027254430    2.1049269156
  -0.6112614733   -3.1027254430    2.1049269156
   0.2201229143   -2.4986893282    2.1049269156
  -3.0450852826   -1.5213383642    1.1449269156
  -2.7878540578   -2.4813383642    1.1449269156
  -2.0850852826   -3.1841071394    1.1449269156
  -1.1250852826   -3.4413383642    1.1449269156
  -0.1650852826   -3.1841071394    1.1449269156
  -3.2618540581   -0.9393383439    0.5049268949
  -3.2618540581    0.0206616561   -0.4550731051
  -3.5190852828   -0.9393383439   -0.4550731051
  -3.2618540581   -1.8993383439   -0.4550731051
  -2.5590852828   -2.6021071192   -0.4550731051
  -2.9442934797    0.0380126202   -1.4150731051
  -3.2618540581   -0.9393383439   -1.4150731051
  -2.9442934797   -1.9166893080   -1.4150731051
  -2.1129090921   -2.5207254227   -1.4150731051
  -2.0790852828   -0.1079539563   -2.1178418804
  -2.5590852828   -0.9393383439   -2.1178418804
  -2.0790852828   -1.7707227315   -2.1178418804
  -1.1190852828   -1.7707227315   -2.1178418804
  -1.5990852828   -0.9393383439   -2.3750731051
  -1.8563305698    0.5436616068    3.2764016232
  -1.0947911279    2.4334171318    2.6911151946
  -2.0733377598    1.9865298588    2.6911151946
  -2.6549380704    1.0815421106    2.6911151946
  -2.6549380704    0.0057811030    2.6911151946
  -1.3781581508    2.9755946549    1.8151721528
  -2.3783648624    2.4939204890    1.8151721528
  -3.0705293829    1.6259736332    1.8151721528
  -3.3175600402    0.5436616068    1.8151721528
  -3.0705293829   -0.5386504196    1.8151721528
  -1.8563305698    3.0381363446    0.7819268854
  -2.7322736116    2.4528499160    0.7819268854
  -3.3175600402    1.5769068742    0.7819268854
  -3.5230853024    0.5436616068    0.7819268854
  -3.0705293829    1.6259736332   -0.2513183819
  -3.3175600402    0.5436616068   -0.2513183819
  -0.2950853022    0.5826616068    3.8169268859
   0.7849146978    0.5826616068    3.5275417580
   0.2449146978    1.5179690429    3.5275417580
  -0.8350853022    1.5179690429    3.5275417580
  -1.3750853022    0.5826616068    3.5275417580
  -0.8350853022   -0.3526458293    3.5275417580
   0.2449146978   -0.3526458293    3.5275417580
   1.5755295700    0.5826616068    2.7369268859
   1.2785760676    1.5939923605    2.7369268859
   0.4819961993    2.2842327455    2.7369268859
  -0.5613015552    2.4342363168    2.7369268859
   0.4819961993   -1.1189095319    2.7369268859
   1.2785760676   -0.4286691468    2.7369268859
  -1.5793648320    3.1629204893    0.7791721723
  -1.9332735812    3.1218499163   -0.2540730950
  -0.5791581204    3.6445946552   -1.2873183624
   0.7690202142    2.9493203783   -2.1632614043
   1.4129147181    2.1846614876    1.9725417773
   0.8729147181    3.1199689237    1.9725417773
  -0.2070852819    3.1199689237    1.9725417773
   1.9065760879    3.1959922412    1.1819269051
   1.1099962196    3.8862326263    1.1819269051
   0.0666984651    4.0362361976    1.1819269051
  -0.8920775100    3.5983778810    1.1819269051
   2.2454997335    3.1884635392    0.1019269051
   1.5599345711    3.9623066379    0.1019269051
   0.5932739475    4.3289126556    0.1019269051
  -0.4330318379    4.2042965718    0.1019269051
  -1.2838684979    3.6170064294    0.1019269051
   1.9065760879    3.1959922412   -0.9780730949
   1.1099962196    3.8862326263   -0.9780730949
   0.0666984651    4.0362361976   -0.9780730949
  -1.4460318484    3.4142967314   -1.1120731155
  -2.2968685084    2.8270065890   -1.1120731155
  -2.7773196180    1.9115834821   -1.1120731155
  -2.7773196180    0.8777398123   -1.1120731155
   0.0969962091    3.0962327859   -2.1920731155
  -0.9463015454    3.2462363572   -2.1920731155
  -1.9050775205    2.8083780406   -2.1920731155
  -2.4749271185    1.9216747580   -2.1920731155
  -2.4749271185    0.8676485364   -2.1920731155
  -0.1400852924    2.3299690833   -2.9826879876
  -1.2200852924    2.3299690833   -2.9826879876
  -1.7600852924    1.3946616472   -2.9826879876
  -1.2200852924    0.4593542111   -2.9826879876
  -0.6800852924    1.3946616472   -3.2720731155
   3.6063894963    0.2406616067   -1.6783183726
   3.3593588390    1.3229736330   -1.6783183726
   2.6671943185    2.1909204889   -1.6783183726
   3.3593588390   -0.8416504197   -1.6783183726
  -0.7199380095   -0.2972188972   -2.5542614144
   2.0219146089    0.4716616068    2.0779269050
   3.1019146089    0.4716616068    1.7885417772
   2.5619146089    1.4069690429    1.7885417772
   2.5619146089   -0.4636458293    1.7885417772
   3.8925294811    0.4716616068    0.9979269050
   3.5955759787    1.4829923604    0.9979269050
   2.7989961104    2.1732327455    0.9979269050
   3.5955759787   -0.5396691469    0.9979269050
   4.1819146089    0.4716616068   -0.0820730950
   3.9344996243    1.4754636584   -0.0820730950
   3.2489344619    2.2493067571   -0.0820730950
   3.9344996243   -0.5321404448   -0.0820730950
   3.8925294811    0.4716616068   -1.1620730950
   3.5955759787    1.4829923604   -1.1620730950
   3.2345294908    0.3096616067   -2.7870730757
   2.9375759884    1.3209923603   -2.7870730757
   2.1409961201    2.0112327454   -2.7870730757
   1.0976983656    2.1612363167   -2.7870730757
   2.1409961201   -1.3919095320   -2.7870730757
   2.9375759884   -0.7016691469   -2.7870730757
   2.4439146186    0.3096616067   -3.5776879479
   1.9039146186    1.2449690428   -3.5776879479
   0.8239146186    1.2449690428   -3.5776879479
   0.2839146186    0.3096616067   -3.5776879479
   0.8239146186   -0.6256458294   -3.5776879479
   1.9039146186   -0.6256458294   -3.5776879479
   1.3639146186    0.3096616067   -3.8670730757
   0.0088418199   -3.5842714521    0.7801721723
  -0.4693305992   -3.6468131418   -0.2530730950
   0.5639146682   -3.8523384040   -0.2530730950
   1.5971599356   -3.6468131418   -0.2530730950
   2.8113587487   -2.2346504304   -1.2863183624
   1.1989146585   -1.6193384142    2.6659269153
   2.2789146585   -1.6193384142    2.3765417875
   1.7389146585   -0.6840309781    2.3765417875
   0.6589146585   -2.5546458503    2.3765417875
   1.7389146585   -2.5546458503    2.3765417875
   3.0695295307   -1.6193384142    1.5859269153
   0.9326984055   -3.4709131242    1.5859269153
   1.9759961600   -3.3209095529    1.5859269153
   2.7725760283   -2.6306691679    1.5859269153
   3.3589146585   -1.6193384142    0.5059269153
   1.4592738879   -3.7635895823    0.5059269153
   2.4259345115   -3.3969835646    0.5059269153
   3.1114996739   -2.6231404658    0.5059269153
  -1.0988685578   -3.2726833061   -1.1030731055
  -0.2480318978   -3.8599734485   -1.1030731055
   0.7782738876   -3.9845895324   -1.1030731055
   1.7449345112   -3.6179835147   -1.1030731055
   2.3885295304   -1.8403383643   -2.1830731055
  -1.2769271680   -2.3673514751   -2.1830731055
  -0.7070775699   -3.2540547578   -2.1830731055
   0.2516984052   -3.6919130743   -2.1830731055
   1.2949961597   -3.5419095030   -2.1830731055
   2.0915760280   -2.8516691180   -2.1830731055
   1.5979146582   -1.8403383643   -2.9736879776
  -0.0220853418   -0.9050309282   -2.9736879776
  -0.5620853418   -1.8403383643   -2.9736879776
  -0.0220853418   -2.7756458004   -2.9736879776
   1.0579146582   -2.7756458004   -2.9736879776
   0.5179146582   -1.8403383643   -3.2630731055
  -3.3315600402   -0.8533383739    1.3611721826
  -2.7462736116   -2.7625266831    0.3279269152
  -0.8370853024   -3.5533383739    0.3279269152
  -1.3921581508   -3.2852714220   -0.7053183522
  -1.1250852826   -1.5213383642    3.3049269156
  -0.0450852826   -1.5213383642    3.0155417878
  -2.2050852826   -1.5213383642    3.0155417878
  -1.6650852826   -2.4566458003    3.0155417878
  -0.5850852826   -2.4566458003    3.0155417878
  -2.9199271088   -0.9943252534    2.2249269156
  -2.9199271088   -2.0483514750    2.2249269156
  -2.3500775107   -2.9350547576    2.2249269156
  -1.3913015356   -3.3729130742    2.2249269156
  -0.3480037811   -3.2229095029    2.2249269156
  -3.2223196082   -2.0382601990    1.1449269156
  -2.7418684986   -2.9536833060    1.1449269156
  -1.8910318386   -3.5409734484    1.1449269156
  -0.8647260532   -3.6655895322    1.1449269156
  -3.6963196084   -0.4224165090   -0.4550731051
  -3.6963196084   -1.4562601788   -0.4550731051
  -3.2158684988   -2.3716832857   -0.4550731051
  -2.3650318388   -2.9589734281   -0.4550731051
  -2.8240775109    0.4743780495   -1.5350731051
  -3.3939271090   -0.4123252331   -1.5350731051
  -3.3939271090   -1.4663514547   -1.5350731051
  -2.8240775109   -2.3530547373   -1.5350731051
  -1.8653015358   -2.7909130539   -1.5350731051
  -2.1390852828   -0.0040309078   -2.3256879773
  -2.6790852828   -0.9393383439   -2.3256879773
  -2.1390852828   -1.8746457800   -2.3256879773
  -1.5990852828   -0.9393383439   -2.6150731051
  -1.8491457324    0.5436616068    3.6010047478
  -1.0975199466    2.4523964827    3.0800602148
  -2.0858944000    2.0010209941    3.0800602148
  -2.6733358875    1.0869441971    3.0800602148
  -2.6733358875    0.0003790165    3.0800602148
  -1.0946582162    3.1275052848    2.2819268854
  -2.1221234081    2.7936616068    2.2819268854
  -2.9249731101    2.0707724882    2.2819268854
  -3.3643873151    1.0838320248    2.2819268854
  -3.3643873151    0.0034911888    2.2819268854
  -1.6316016054    3.3853016581    1.3028714184
  -2.6035230888    2.9013422642    1.3028714184
  -3.3349865835    2.0989650331    1.3028714184
  -3.7272038911    1.0865354561    1.3028714184
  -3.7272038911    0.0007877575    1.3028714184
  -2.6035230888    2.9013422642    0.2609823524
  -3.3349865835    2.0989650331    0.2609823524
  -3.7272038911    1.0865354561    0.2609823524
  -3.7272038911    0.0007877575    0.2609823524
  -3.3643873151    1.0838320248   -0.7180731146
  -0.2950853022    0.5826616068    4.0569268859
   0.7462356717    0.5826616068    3.8192521688
   0.2255751848    1.4844720237    3.8192521688
  -0.8157457891    1.4844720237    3.8192521688
  -1.3364062761    0.5826616068    3.8192521688
  -0.8157457891   -0.3191488101    3.8192521688
   0.2255751848   -0.3191488101    3.8192521688
   1.5813102558    0.5826616068    3.1533024103
   1.2834390899    1.5971176351    3.1533024103
   0.4843975829    2.2894910422    3.1533024103
  -0.5621242325    2.4399581635    3.1533024103
   0.4843975829   -1.1241678286    3.1533024103
   1.2834390899   -0.4317944215    3.1533024103
   1.8130259714    1.5978744898    2.1909771273
  -1.8045230585    3.5703422645    0.2668714380
  -1.8045230585    3.5703422645   -0.7750176281
   1.7143670386    3.1434084998   -1.7540730950
   0.7787644299    3.6835789178   -1.7540730950
  -0.2956581859    3.7965052851   -1.7540730950
   0.7769855977    2.9667621351   -2.5522064244
   0.8535752051    3.0864719045    2.2642521881
  -0.1877457688    3.0864719045    2.2642521881
   2.2093102760    2.1846614876    1.5983024296
   1.9114391102    3.1991175159    1.5983024296
   1.1123976032    3.8914909230    1.5983024296
   0.0658757878    4.0419580443    1.5983024296
  -0.8958630541    3.6027466318    1.5983024296
   2.4410259917    3.1998743706    0.6359771466
   1.7917729840    4.0140118913    0.6359771466
   0.8535752051    4.4658241291    0.6359771466
  -0.1877457688    4.4658241291    0.6359771466
  -1.1259435478    4.0140118913    0.6359771466
   2.4410259917    3.1998743706   -0.4321233364
   1.7917729840    4.0140118913   -0.4321233364
   0.8535752051    4.4658241291   -0.4321233364
  -0.1877457688    4.4658241291   -0.4321233364
  -1.1259435478    4.0140118913   -0.4321233364
   1.1123976032    3.8914909230   -1.3944486193
   0.0658757878    4.0419580443   -1.3944486193
  -2.7881965659    2.4098745302   -0.5780228740
  -1.2007457793    3.6758242887   -1.6461233570
  -2.1389435583    3.2240120509   -1.6461233570
  -2.7881965659    2.4098745302   -1.6461233570
  -3.0199122816    1.3946616472   -1.6461233570
   0.0993975927    3.1014910826   -2.6084486399
  -0.9471242227    3.2519582039   -2.6084486399
  -1.9088630646    2.8127467914   -2.6084486399
  -2.4804736459    1.9233033654   -2.6084486399
  -2.4804736459    0.8660199290   -2.6084486399
  -0.1594248054    2.2964720641   -3.2743983984
  -1.2007457793    2.2964720641   -3.2743983984
  -1.7214062662    1.3946616472   -3.2743983984
  -1.2007457793    0.4928512303   -3.2743983984
  -0.6800852924    1.3946616472   -3.5120731155
   3.2952598922    2.2310436858   -1.1660176382
   2.4288145242    2.8853528553   -1.1660176382
   3.8668324015   -0.8265991741   -1.1660176382
   2.8503670692    2.1714084993   -2.1450731052
   1.9147644605    2.7115789173   -2.1450731052
   2.8503670692   -1.6900852860   -2.1450731052
   3.4853754800   -0.8160711900   -2.1450731052
  -0.7383358266   -0.3026209837   -2.9432064346
   2.0219146089    0.4716616068    2.3179269050
   3.0632355828    0.4716616068    2.0802521880
   2.5425750959    1.3734720236    2.0802521880
   3.8983101668    0.4716616068    1.4143024295
   3.6004390010    1.4861176351    1.4143024295
   2.8013974940    2.1784910422    1.4143024295
   3.6004390010   -0.5427944215    1.4143024295
   4.3617415982    0.4716616068    0.4519771465
   4.1300258825    1.4868744897    0.4519771465
   3.4807728748    2.3010120105    0.4519771465
   4.1300258825   -0.5435512762    0.4519771465
   4.3617415982    0.4716616068   -0.6161233365
   4.1300258825    1.4868744897   -0.6161233365
   3.4807728748    2.3010120105   -0.6161233365
   4.1300258825   -0.5435512762   -0.6161233365
   3.7037416078    0.3096616067   -2.2411233172
   3.4720258922    1.3248744897   -2.2411233172
   2.8227728845    2.1390120104   -2.2411233172
   3.4720258922   -0.7055512763   -2.2411233172
   3.2403101765    0.3096616067   -3.2034486002
   2.9424390107    1.3241176350   -3.2034486002
   2.1433975037    2.0164910421   -3.2034486002
   1.0968756882    2.1669581634   -3.2034486002
  -0.4364737349   -0.2189801115   -3.2034486002
   2.1433975037   -1.3971678287   -3.2034486002
   2.9424390107   -0.7047944216   -3.2034486002
   2.4052355925    0.3096616067   -3.8693983587
   1.8845751056    1.2114720236   -3.8693983587
   0.8432541317    1.2114720236   -3.8693983587
   0.3225936447    0.3096616067   -3.8693983587
   0.8432541317   -0.5921488102   -3.8693983587
   1.8845751056   -0.5921488102   -3.8693983587
   1.3639146186    0.3096616067   -4.1070730757
   0.2923417544   -3.7361820820    1.2469269050
  -0.2446016348   -3.9939784553    0.2678714380
   0.8365144555   -4.0941586143    0.2678714380
   1.8808144340   -3.7970296526   -0.7740176281
   2.7472598019   -3.1427204831   -0.7740176281
   3.3188323112   -2.2195991847   -0.7740176281
   2.9373753897   -2.2090712007   -1.7530730950
   1.1989146585   -1.6193384142    2.9059269153
   2.2402356324   -1.6193384142    2.6682521983
   1.7195751455   -0.7175279973    2.6682521983
   0.6782541716   -2.5211488311    2.6682521983
   1.7195751455   -2.5211488311    2.6682521983
   3.0753102165   -1.6193384142    2.0023024398
   2.7774390506   -0.6048823859    2.0023024398
   0.9318757282   -3.4766349709    2.0023024398
   1.9783975436   -3.3261678496    2.0023024398
   2.7774390506   -2.6337944425    2.0023024398
   3.5387416478   -1.6193384142    1.0399771568
   0.6782541716   -3.9005010557    1.0399771568
   1.7195751455   -3.9005010557    1.0399771568
   2.6577729244   -3.4486888179    1.0399771568
   3.3070259321   -2.6345512972    1.0399771568
   3.5387416478   -1.6193384142   -0.0281233262
   2.6577729244   -3.4486888179   -0.0281233262
   3.3070259321   -2.6345512972   -0.0281233262
  -0.0027458287   -4.1215010058   -0.5690228640
   1.0385751452   -4.1215010058   -0.5690228640
  -0.9409436077   -3.6696887680   -1.6371233469
  -0.0027458287   -4.1215010058   -1.6371233469
   1.0385751452   -4.1215010058   -1.6371233469
   1.9767729241   -3.6696887680   -1.6371233469
   2.6260259318   -2.8555512473   -1.6371233469
   2.3943102161   -1.8403383643   -2.5994486299
  -1.2824736953   -2.3689800825   -2.5994486299
  -0.7108631140   -3.2584235085   -2.5994486299
   0.2508757278   -3.6976349210   -2.5994486299
   1.2973975433   -3.5471677998   -2.5994486299
